domain,pc1,afm,afm_bias,afm_min,afm_rely,fc,mbfc,mbfc_bias,mbfc_fact,mbfc_min,lewandowsky_acc,lewandowsky_trans,lewandowsky_rely,lewandowsky_mean,lewandowsky_min,misinfome_bin
essere-informati.it,0.328633442713656,0.592042624950409,0.553414165973663,0.504716992378235,0.591600775718689,0.154632315039635,0.425813287496567,0.52497935295105,0.434369295835495,0.434578895568848,0,0,0,0,0,1
ilbellocheavanza.com,0.328633442713656,0.592042624950409,0.553414165973663,0.504716992378235,0.591600775718689,0.154632315039635,0.425813287496567,0.52497935295105,0.434369295835495,0.434578895568848,0,0,0,0,0,1
lolandesevolante.net,0.328633442713656,0.592042624950409,0.553414165973663,0.504716992378235,0.591600775718689,0.154632315039635,0.425813287496567,0.52497935295105,0.434369295835495,0.434578895568848,0,0,0,0,0,1
videoviraliweb.com,0.328633442713656,0.592042624950409,0.553414165973663,0.504716992378235,0.591600775718689,0.154632315039635,0.425813287496567,0.52497935295105,0.434369295835495,0.434578895568848,0,0,0,0,0,1
zonagrigianews.com,0.328633442713656,0.592042624950409,0.553414165973663,0.504716992378235,0.591600775718689,0.154632315039635,0.425813287496567,0.52497935295105,0.434369295835495,0.434578895568848,0,0,0,0,0,1
tg24h.altervista.org,0.328633442713656,0.592042624950409,0.553414165973663,0.504716992378235,0.591600775718689,0.154632315039635,0.425813287496567,0.52497935295105,0.434369295835495,0.434578895568848,0,0,0,0,0,1
ilrisvegliodellamente.altervista.org,0.328633442713656,0.592042624950409,0.553414165973663,0.504716992378235,0.591600775718689,0.154632315039635,0.425813287496567,0.52497935295105,0.434369295835495,0.434578895568848,0,0,0,0,0,1
prisonplanet.tv,0.328633442713656,0.592042624950409,0.553414165973663,0.504716992378235,0.591600775718689,0.154632315039635,0.425813287496567,0.52497935295105,0.434369295835495,0.434578895568848,0,0,0,0,0,1
ageofshitlords.com,0.328633442713656,0.592042624950409,0.553414165973663,0.504716992378235,0.591600775718689,0.154632315039635,0.425813287496567,0.52497935295105,0.434369295835495,0.434578895568848,0,0,0,0,0,1
marialourdesblog.com,0.32781041167713,0.285617113113403,0.181887716054916,0.173971354961395,0.263176053762436,0.0726385712623596,0.369773179292679,0.564576148986816,0.343813300132751,0.375917822122574,0.472228825092316,0.499544501304626,0.972581028938294,0.506588160991669,0.498671591281891,1
redvoicemedia.com,0.327659389591818,0.420546770095825,0.389130532741547,0.373264670372009,0.455885827541351,0.0488856062293052,0.4167,0.5,0.3333,0.3333,0.246815368533134,0.499544501304626,0.99325042963028,0.389778286218643,0.240636974573135,0
southafricatoday.net,0.327261483854973,0.576022386550903,0.564788341522217,0.501251220703125,0.584929823875427,0.296549886465073,0.5,0.5,0.5,0.5,0,0,0,0,0,0
genzconservative.com,0.327261483854973,0.576022386550903,0.564788341522217,0.501251220703125,0.584929823875427,0.296549886465073,0.5,0.5,0.5,0.5,0,0,0,0,0,0
survival.news,0.32725477125838,0.428034842014313,0.362649232149124,0.370858877897263,0.462244123220444,0.0722394213080406,0.254525542259216,0.533981919288635,0.270205497741699,0.251440137624741,0.212638437747955,0.499544501304626,0.993417680263519,0.388779312372208,0.240590468049049,1
fruits.news,0.32725477125838,0.428034842014313,0.362649232149124,0.370858877897263,0.462244123220444,0.0722394213080406,0.254525542259216,0.533981919288635,0.270205497741699,0.251440137624741,0.212638437747955,0.499544501304626,0.993417680263519,0.388779312372208,0.240590468049049,1
bubble.news,0.32725477125838,0.428034842014313,0.362649232149124,0.370858877897263,0.462244123220444,0.0722394213080406,0.254525542259216,0.533981919288635,0.270205497741699,0.251440137624741,0.212638437747955,0.499544501304626,0.993417680263519,0.388779312372208,0.240590468049049,1
cosmetics.news,0.32725477125838,0.428034842014313,0.362649232149124,0.370858877897263,0.462244123220444,0.0722394213080406,0.254525542259216,0.533981919288635,0.270205497741699,0.251440137624741,0.212638437747955,0.499544501304626,0.993417680263519,0.388779312372208,0.240590468049049,1
foodscience.news,0.32725477125838,0.428034842014313,0.362649232149124,0.370858877897263,0.462244123220444,0.0722394213080406,0.254525542259216,0.533981919288635,0.270205497741699,0.251440137624741,0.212638437747955,0.499544501304626,0.993417680263519,0.388779312372208,0.240590468049049,1
pharmaceuticalfraud.com,0.32725477125838,0.428034842014313,0.362649232149124,0.370858877897263,0.462244123220444,0.0722394213080406,0.254525542259216,0.533981919288635,0.270205497741699,0.251440137624741,0.212638437747955,0.499544501304626,0.993417680263519,0.388779312372208,0.240590468049049,1
eastventuranews.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
ecalabamanews.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
emeraldcoasttimes.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
grandjunctiontimes.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
hotspringstimes.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
kerncountytimes.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
necoloradonews.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
northpanhandlenews.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
northsfvtoday.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
nwalabamanews.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
nwarkansasnews.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
pomonavalleynews.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
reddingtoday.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
secoloradonews.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
southnewcastlenews.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
westcontracostanews.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
winecountrytimes.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
yavapainews.com,0.327246328899407,0.542888760566711,0.486785262823105,0.471586346626282,0.546040713787079,0.146820828318596,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
greatreject.org,0.327242522372016,0.665528833866119,0.629779994487763,0.568380415439606,0.652359306812286,0.437443494796753,0.371122568845749,0.53466123342514,0.338878065347672,0.341436296701431,0,0,0,0,0,0
msg.news,0.327232377174981,0.420979142189026,0.361527174711227,0.370858877897263,0.45330810546875,0.0722394213080406,0.256708353757858,0.52470201253891,0.272274553775787,0.26925453543663,0.223846688866615,0.499544501304626,0.993358194828033,0.389226466417313,0.240695774555206,1
memri.org,0.327161536192288,0.575007617473602,0.564788341522217,0.501251220703125,0.584929823875427,0.296549886465073,0.5,0.5,0.5,0.5,0,0,0,0,0,0
caldronpool.com,0.327161536192288,0.575007617473602,0.564788341522217,0.501251220703125,0.584929823875427,0.296549886465073,0.5,0.5,0.5,0.5,0,0,0,0,0,0
stoppingsocialism.com,0.327161536192288,0.575007617473602,0.564788341522217,0.501251220703125,0.584929823875427,0.296549886465073,0.5,0.5,0.5,0.5,0,0,0,0,0,0
ruthinstitute.org,0.327161536192288,0.575007617473602,0.564788341522217,0.501251220703125,0.584929823875427,0.296549886465073,0.5,0.5,0.5,0.5,0,0,0,0,0,0
familysurvivalheadlines.com,0.327161536192288,0.575007617473602,0.564788341522217,0.501251220703125,0.584929823875427,0.296549886465073,0.5,0.5,0.5,0.5,0,0,0,0,0,0
justthefacts.org,0.327161536192288,0.575007617473602,0.564788341522217,0.501251220703125,0.584929823875427,0.296549886465073,0.5,0.5,0.5,0.5,0,0,0,0,0,0
english.news.cn,0.326597464723835,0.428233414888382,0.360602289438248,0.370858877897263,0.465124994516373,0.0722394213080406,0.254525542259216,0.522508323192596,0.270205497741699,0.256434738636017,0.213187158107758,0.499544501304626,0.993417680263519,0.38912370800972,0.240710347890854,1
en.news-front.info,0.326597464723835,0.428233414888382,0.360602289438248,0.370858877897263,0.465124994516373,0.0722394213080406,0.254525542259216,0.522508323192596,0.270205497741699,0.256434738636017,0.213187158107758,0.499544501304626,0.993417680263519,0.38912370800972,0.240710347890854,1
crazyifonews.com,0.326597464723835,0.428233414888382,0.360602289438248,0.370858877897263,0.465124994516373,0.0722394213080406,0.254525542259216,0.522508323192596,0.270205497741699,0.256434738636017,0.213187158107758,0.499544501304626,0.993417680263519,0.38912370800972,0.240710347890854,1
gript.ie,0.326155423414174,0.476082652807236,0.416648149490356,0.399524927139282,0.464273601770401,0.0728307142853736,0.353660821914673,0.522508323192596,0.311174064874649,0.256109476089478,0.218935996294022,0.499544501304626,0.994115233421326,0.389140218496323,0.240573674440384,0
cancerscams.com,0.325687406941105,0.236446693539619,0.147603705525398,0.155958965420723,0.263811588287354,0.0726385712623596,0.373033732175827,0.564576148986816,0.402048975229263,0.394735306501389,0.470576643943787,0.499544501304626,0.974006712436676,0.506588160991669,0.498671591281891,1
thecovidworld.com,0.325099422922063,0.493838369846344,0.435307890176773,0.433330804109573,0.478297114372253,0.0780261754989624,0.296921074390411,0.522165775299072,0.270012497901917,0.257055789232254,0.213655933737755,0.499544501304626,0.994840502738953,0.387281209230423,0.240227684378624,0
davejanda.com,0.325008110621002,0.494215220212936,0.428366124629974,0.433950304985046,0.507640898227692,0.0988622084259986,0.476731300354004,0.518735349178314,0.494495421648026,0.480135232210159,0.25,0,0,0.125,0,1
bestthings.us,0.325008110621002,0.494215220212936,0.428366124629974,0.433950304985046,0.507640898227692,0.0988622084259986,0.476731300354004,0.518735349178314,0.494495421648026,0.480135232210159,0.25,0,0,0.125,0,1
einreich.de,0.324973465000405,0.236446693539619,0.147603705525398,0.155958965420723,0.263811588287354,0.0726385712623596,0.373424679040909,0.553102552890778,0.402048975229263,0.393767088651657,0.481969267129898,0.499544501304626,0.973968863487244,0.506750464439392,0.498671591281891,1
matyinfo.com,0.324973465000405,0.236446693539619,0.147603705525398,0.155958965420723,0.263811588287354,0.0726385712623596,0.373424679040909,0.553102552890778,0.402048975229263,0.393767088651657,0.481969267129898,0.499544501304626,0.973968863487244,0.506750464439392,0.498671591281891,1
bees.news,0.324646233270839,0.362006604671478,0.305797666311264,0.317579478025436,0.372593075037003,0.0640262216329574,0.355856537818909,0.519035637378693,0.375957310199738,0.30132269859314,0.228127062320709,0.499544501304626,0.996042549610138,0.399578541517258,0.240865498781204,1
nexus.fr,0.324596699338254,0.358886927366257,0.304980486631393,0.316920459270477,0.361598014831543,0.0475251898169517,0.374436050653458,0.50798636674881,0.328108102083206,0.358621448278427,0.255385458469391,0.499544501304626,0.992853283882141,0.392399936914444,0.240686267614365,1
francais.rt.com,0.324504287507122,0.358886927366257,0.304980486631393,0.316920459270477,0.361598014831543,0.0477896071970462,0.374436050653458,0.50798636674881,0.328108102083206,0.357437759637833,0.255421370267868,0.499544501304626,0.992853283882141,0.392399936914444,0.240686267614365,1
finishtherace.com,0.324504287507122,0.358886927366257,0.304980486631393,0.316920459270477,0.361598014831543,0.0477896071970462,0.374436050653458,0.50798636674881,0.328108102083206,0.357437759637833,0.255421370267868,0.499544501304626,0.992853283882141,0.392399936914444,0.240686267614365,1
aubedigitale.com,0.324488887683867,0.236446693539619,0.147603705525398,0.155958965420723,0.263811588287354,0.0726385712623596,0.373033732175827,0.553102552890778,0.402048975229263,0.396432995796204,0.470576643943787,0.499544501304626,0.97385311126709,0.506392180919647,0.498671591281891,1
weagreeinfo.com,0.324488887683867,0.236446693539619,0.147603705525398,0.155958965420723,0.263811588287354,0.0726385712623596,0.373033732175827,0.553102552890778,0.402048975229263,0.396432995796204,0.470576643943787,0.499544501304626,0.97385311126709,0.506392180919647,0.498671591281891,1
nordicmonitor.com,0.324322518212627,0.458175301551819,0.416257351636887,0.401977747678757,0.488529086112976,0.100523121654987,0.6667,0.8333,0.5,0.5,0,0,0,0,0,0
bdnews24.com,0.324322518212627,0.458175301551819,0.416257351636887,0.401977747678757,0.488529086112976,0.100523121654987,0.6667,0.8333,0.5,0.5,0,0,0,0,0,0
truthpress.com,0.324282634519766,0.49014413356781,0.42566642165184,0.433330804109573,0.47992342710495,0.0810202211141586,0.297196298837662,0.522508323192596,0.270012497901917,0.255627512931824,0.214487239718437,0.499544501304626,0.994412422180176,0.38758397102356,0.240290373563766,0
winterwatch.net,0.324282634519766,0.49014413356781,0.42566642165184,0.433330804109573,0.47992342710495,0.0810202211141586,0.297196298837662,0.522508323192596,0.270012497901917,0.255627512931824,0.214487239718437,0.499544501304626,0.994412422180176,0.38758397102356,0.240290373563766,0
populartechnology.net,0.324282634519766,0.49014413356781,0.42566642165184,0.433330804109573,0.47992342710495,0.0810202211141586,0.297196298837662,0.522508323192596,0.270012497901917,0.255627512931824,0.214487239718437,0.499544501304626,0.994412422180176,0.38758397102356,0.240290373563766,0
borderlandalternativemedia.com,0.323972281969295,0.49014413356781,0.42566642165184,0.433330804109573,0.47992342710495,0.0810202211141586,0.296818464994431,0.522508323192596,0.270012497901917,0.252661257982254,0.214378923177719,0.499544501304626,0.994412422180176,0.38758397102356,0.240567445755005,0
patriotpulse.net,0.323710816403276,0.390180557966232,0.385376185178757,0.347584456205368,0.388804227113724,0.0467075519263744,0.407385915517807,0.502597451210022,0.386536031961441,0.373722761869431,0.25084799528122,0.499544501304626,1.00114357471466,0.39757314324379,0.240500196814537,0
politicsonline.net,0.323339530044381,0.419986635446548,0.380283683538437,0.354447364807129,0.43928787112236,0.0501137003302574,0.4167,0.5,0.3333,0.3333,0.24635474383831,0.499544501304626,0.992927014827728,0.389749318361282,0.240636974573135,0
dailyexpose.uk,0.323238909842545,0.349669188261032,0.290989577770233,0.317579478025436,0.361598014831543,0.0493485927581787,0.37637785077095,0.50798636674881,0.328108102083206,0.361903548240662,0.255153447389603,0.499544501304626,0.993524253368378,0.393111288547516,0.240693211555481,1
columbusnews22.site,0.323238909842545,0.349669188261032,0.290989577770233,0.317579478025436,0.361598014831543,0.0493485927581787,0.37637785077095,0.50798636674881,0.328108102083206,0.361903548240662,0.255153447389603,0.499544501304626,0.993524253368378,0.393111288547516,0.240693211555481,1
oregonnewspress63.site,0.323238909842545,0.349669188261032,0.290989577770233,0.317579478025436,0.361598014831543,0.0493485927581787,0.37637785077095,0.50798636674881,0.328108102083206,0.361903548240662,0.255153447389603,0.499544501304626,0.993524253368378,0.393111288547516,0.240693211555481,1
universalemedia.net,0.323238909842545,0.349669188261032,0.290989577770233,0.317579478025436,0.361598014831543,0.0493485927581787,0.37637785077095,0.50798636674881,0.328108102083206,0.361903548240662,0.255153447389603,0.499544501304626,0.993524253368378,0.393111288547516,0.240693211555481,1
unzensuriert.de,0.323238909842545,0.349669188261032,0.290989577770233,0.317579478025436,0.361598014831543,0.0493485927581787,0.37637785077095,0.50798636674881,0.328108102083206,0.361903548240662,0.255153447389603,0.499544501304626,0.993524253368378,0.393111288547516,0.240693211555481,1
unzensuriert.at,0.322872845904811,0.351199239492416,0.291510105133057,0.317579478025436,0.361598014831543,0.0493485927581787,0.37637785077095,0.50798636674881,0.328108102083206,0.355888068675995,0.255498498678207,0.499544501304626,0.993361294269562,0.393111288547516,0.240686863660812,1
goldcoastreview.com,0.322872845904811,0.351199239492416,0.291510105133057,0.317579478025436,0.361598014831543,0.0493485927581787,0.37637785077095,0.50798636674881,0.328108102083206,0.355888068675995,0.255498498678207,0.499544501304626,0.993361294269562,0.393111288547516,0.240686863660812,1
kentuckypress31.site,0.322872845904811,0.351199239492416,0.291510105133057,0.317579478025436,0.361598014831543,0.0493485927581787,0.37637785077095,0.50798636674881,0.328108102083206,0.355888068675995,0.255498498678207,0.499544501304626,0.993361294269562,0.393111288547516,0.240686863660812,1
postnewsera.com,0.322872845904811,0.351199239492416,0.291510105133057,0.317579478025436,0.361598014831543,0.0493485927581787,0.37637785077095,0.50798636674881,0.328108102083206,0.355888068675995,0.255498498678207,0.499544501304626,0.993361294269562,0.393111288547516,0.240686863660812,1
oncology.news,0.322492284804036,0.16461206972599,0.144464194774628,0.155958965420723,0.264593482017517,0.0726385712623596,0.37406724691391,0.564576148986816,0.409924298524857,0.428905516862869,0.470576643943787,0.499544501304626,0.97385311126709,0.506456553936005,0.498671591281891,1
chlorella.news,0.322292987366305,0.16461206972599,0.144464194774628,0.155958965420723,0.264593482017517,0.0726385712623596,0.37406724691391,0.564576148986816,0.409924298524857,0.42682334780693,0.470576643943787,0.499544501304626,0.97385311126709,0.506456553936005,0.498671591281891,1
sciencefraud.news,0.322292987366305,0.16461206972599,0.144464194774628,0.155958965420723,0.264593482017517,0.0726385712623596,0.37406724691391,0.564576148986816,0.409924298524857,0.42682334780693,0.470576643943787,0.499544501304626,0.97385311126709,0.506456553936005,0.498671591281891,1
debunkingskeptics.com,0.322230974075936,0.661365449428558,0.624634921550751,0.568380415439606,0.650210022926331,0.437059611082077,0.361814022064209,0.536409139633179,0.326805204153061,0.31910240650177,0,0,0,0,0,0
usa-conservative.com,0.321538294773906,0.569944083690643,0.528536975383759,0.490531206130981,0.590710520744324,0.137084484100342,0.425813287496567,0.52497935295105,0.434369295835495,0.433597147464752,0,0,0,0,0,1
libertywire.net,0.320435339608918,0.410603374242783,0.393012434244156,0.369337946176529,0.416268259286881,0.0432177484035491,0.374606251716614,0.50798636674881,0.328108102083206,0.347727715969086,0.25428569316864,0.499544501304626,0.992768228054047,0.391884237527847,0.240447014570236,0
vaccinepapers.org,0.320435339608918,0.410603374242783,0.393012434244156,0.369337946176529,0.416268259286881,0.0432177484035491,0.374606251716614,0.50798636674881,0.328108102083206,0.347727715969086,0.25428569316864,0.499544501304626,0.992768228054047,0.391884237527847,0.240447014570236,0
d20news.com,0.320077457302907,0.410974860191345,0.338845252990723,0.370858877897263,0.429227262735367,0.071817047894001,0.254903346300125,0.533981919288635,0.270205497741699,0.25146609544754,0.212855398654938,0.499544501304626,0.993417680263519,0.388829976320267,0.240392789244652,1
getnewstuff.com,0.320077457302907,0.410974860191345,0.338845252990723,0.370858877897263,0.429227262735367,0.071817047894001,0.254903346300125,0.533981919288635,0.270205497741699,0.25146609544754,0.212855398654938,0.499544501304626,0.993417680263519,0.388829976320267,0.240392789244652,1
politicsupdates.pro,0.320077457302907,0.410974860191345,0.338845252990723,0.370858877897263,0.429227262735367,0.071817047894001,0.254903346300125,0.533981919288635,0.270205497741699,0.25146609544754,0.212855398654938,0.499544501304626,0.993417680263519,0.388829976320267,0.240392789244652,1
survivethenews.com,0.320067223171242,0.16461206972599,0.118326224386692,0.155958965420723,0.264593482017517,0.0726385712623596,0.37406724691391,0.564576148986816,0.409924298524857,0.42682334780693,0.470576643943787,0.499544501304626,0.974006712436676,0.506456553936005,0.498671591281891,1
epa.news,0.32001322575647,0.405440777540207,0.340035200119019,0.370858877897263,0.429227262735367,0.0710344240069389,0.255344718694687,0.533981919288635,0.270205497741699,0.255070984363556,0.21352630853653,0.499544501304626,0.993417680263519,0.388779312372208,0.240579545497894,1
robots.news,0.32001322575647,0.405440777540207,0.340035200119019,0.370858877897263,0.429227262735367,0.0710344240069389,0.255344718694687,0.533981919288635,0.270205497741699,0.255070984363556,0.21352630853653,0.499544501304626,0.993417680263519,0.388779312372208,0.240579545497894,1
opioids.news,0.32001322575647,0.405440777540207,0.340035200119019,0.370858877897263,0.429227262735367,0.0710344240069389,0.255344718694687,0.533981919288635,0.270205497741699,0.255070984363556,0.21352630853653,0.499544501304626,0.993417680263519,0.388779312372208,0.240579545497894,1
revolt.news,0.32001322575647,0.405440777540207,0.340035200119019,0.370858877897263,0.429227262735367,0.0710344240069389,0.255344718694687,0.533981919288635,0.270205497741699,0.255070984363556,0.21352630853653,0.499544501304626,0.993417680263519,0.388779312372208,0.240579545497894,1
thoughtpolice.news,0.32001322575647,0.405440777540207,0.340035200119019,0.370858877897263,0.429227262735367,0.0710344240069389,0.255344718694687,0.533981919288635,0.270205497741699,0.255070984363556,0.21352630853653,0.499544501304626,0.993417680263519,0.388779312372208,0.240579545497894,1
atrazine.news,0.32001322575647,0.405440777540207,0.340035200119019,0.370858877897263,0.429227262735367,0.0710344240069389,0.255344718694687,0.533981919288635,0.270205497741699,0.255070984363556,0.21352630853653,0.499544501304626,0.993417680263519,0.388779312372208,0.240579545497894,1
billnye.news,0.32001322575647,0.405440777540207,0.340035200119019,0.370858877897263,0.429227262735367,0.0710344240069389,0.255344718694687,0.533981919288635,0.270205497741699,0.255070984363556,0.21352630853653,0.499544501304626,0.993417680263519,0.388779312372208,0.240579545497894,1
thimerosal.news,0.32001322575647,0.405440777540207,0.340035200119019,0.370858877897263,0.429227262735367,0.0710344240069389,0.255344718694687,0.533981919288635,0.270205497741699,0.255070984363556,0.21352630853653,0.499544501304626,0.993417680263519,0.388779312372208,0.240579545497894,1
foodismedicine.news,0.319838571644027,0.405440777540207,0.340035200119019,0.370858877897263,0.429227262735367,0.0710344240069389,0.255344718694687,0.533981919288635,0.270205497741699,0.253246277570725,0.21352630853653,0.499544501304626,0.993417680263519,0.388779312372208,0.240579545497894,1
nytwatch.com,0.319838571644027,0.405440777540207,0.340035200119019,0.370858877897263,0.429227262735367,0.0710344240069389,0.255344718694687,0.533981919288635,0.270205497741699,0.253246277570725,0.21352630853653,0.499544501304626,0.993417680263519,0.388779312372208,0.240579545497894,1
medusamagazine.com,0.319500647866675,0.418830007314682,0.379173904657364,0.354911804199219,0.425772368907928,0.0458218157291412,0.374302804470062,0.504948258399963,0.329779237508774,0.346503645181656,0.254514425992966,0.499544501304626,0.992773294448852,0.391450792551041,0.240448325872421,0
femalista.com,0.319457892001573,0.520850539207459,0.426628053188324,0.444886595010757,0.586737275123596,0.134797737002373,0.5,0.5,0.5,0.5,0,0,0,0,0,1
swillinoisnews.com,0.319327362301197,0.21721687912941,0.186228141188622,0.156972959637642,0.270569354295731,0.0963438227772712,0.5833,0.6667,0.5,0.5,0.21391849219799,0.499544501304626,1.03940796852112,0.387498825788498,0.241980835795403,0
morningpoll.com,0.319104353139068,0.414425879716873,0.392031699419022,0.369337946176529,0.416268259286881,0.0426012016832828,0.374023467302322,0.50798636674881,0.328108102083206,0.337158709764481,0.247876182198524,0.499544501304626,0.99246734380722,0.389858901500702,0.240450263023376,0
theblaze.com,0.319102558515008,0.520715296268463,0.427306950092316,0.444886595010757,0.584200441837311,0.132926538586617,0.5,0.5,0.5,0.5,0,0,0,0,0,1
freewestmedia.com,0.318710662278338,0.522210359573364,0.459438890218735,0.441206961870194,0.538456499576569,0.140517607331276,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
liveleak.com,0.318710662278338,0.522210359573364,0.459438890218735,0.441206961870194,0.538456499576569,0.140517607331276,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
msmlies.com,0.318710662278338,0.522210359573364,0.459438890218735,0.441206961870194,0.538456499576569,0.140517607331276,0.5833,0.6667,0.5,0.5,0,0,0,0,0,0
suppressed.news,0.318394645601344,0.16461206972599,0.144464194774628,0.155958965420723,0.263811588287354,0.0726385712623596,0.372312188148499,0.564576148986816,0.402048975229263,0.395462602376938,0.472228825092316,0.499544501304626,0.972581028938294,0.506588160991669,0.498671591281891,1
emf.news,0.318394645601344,0.16461206972599,0.144464194774628,0.155958965420723,0.263811588287354,0.0726385712623596,0.372312188148499,0.564576148986816,0.402048975229263,0.395462602376938,0.472228825092316,0.499544501304626,0.972581028938294,0.506588160991669,0.498671591281891,1
infections.news,0.318195351016179,0.16461206972599,0.144464194774628,0.155958965420723,0.263811588287354,0.0726385712623596,0.372312188148499,0.564576148986816,0.402048975229263,0.393380463123322,0.472228825092316,0.499544501304626,0.972581028938294,0.506588160991669,0.498671591281891,1
outragedepot.com,0.318195351016179,0.16461206972599,0.144464194774628,0.155958965420723,0.263811588287354,0.0726385712623596,0.372312188148499,0.564576148986816,0.402048975229263,0.393380463123322,0.472228825092316,0.499544501304626,0.972581028938294,0.506588160991669,0.498671591281891,1
healingfoodreference.com,0.317798644291264,0.61985194683075,0.591522932052612,0.554541707038879,0.645117878913879,0.392712473869324,0.5,1,0,0,0,0,0,0,0,0
renovatio21.com,0.317558186390017,0.614761292934418,0.580374419689179,0.5440793633461,0.644883096218109,0.395613044500351,0.270042479038239,0.528331100940704,0.278874844312668,0.292246401309967,0,0,0,0,0,1
californianewspress24.site,0.317481410846334,0.16461206972599,0.144464194774628,0.155958965420723,0.263811588287354,0.0726385712623596,0.37270313501358,0.553102552890778,0.402048975229263,0.39241224527359,0.48362147808075,0.499544501304626,0.972543179988861,0.506750464439392,0.498671591281891,1
oregonnewspress53.site,0.317481410846334,0.16461206972599,0.144464194774628,0.155958965420723,0.263811588287354,0.0726385712623596,0.37270313501358,0.553102552890778,0.402048975229263,0.39241224527359,0.48362147808075,0.499544501304626,0.972543179988861,0.506750464439392,0.498671591281891,1
phoenixusapost.site,0.317481410846334,0.16461206972599,0.144464194774628,0.155958965420723,0.263811588287354,0.0726385712623596,0.37270313501358,0.553102552890778,0.402048975229263,0.39241224527359,0.48362147808075,0.499544501304626,0.972543179988861,0.506750464439392,0.498671591281891,1
truthmed.social,0.317481410846334,0.16461206972599,0.144464194774628,0.155958965420723,0.263811588287354,0.0726385712623596,0.37270313501358,0.553102552890778,0.402048975229263,0.39241224527359,0.48362147808075,0.499544501304626,0.972543179988861,0.506750464439392,0.498671591281891,1
cukaminfo.com,0.316937814160214,0.16461206972599,0.144464194774628,0.155958965420723,0.263811588287354,0.0726385712623596,0.373033732175827,0.553102552890778,0.402048975229263,0.394206374883652,0.470576643943787,0.499544501304626,0.974006712436676,0.506392180919647,0.498671591281891,1
trump-feed.com,0.316937814160214,0.16461206972599,0.144464194774628,0.155958965420723,0.263811588287354,0.0726385712623596,0.373033732175827,0.553102552890778,0.402048975229263,0.394206374883652,0.470576643943787,0.499544501304626,0.974006712436676,0.506392180919647,0.498671591281891,1
citizensjournal.substack.com,0.316820978746065,0.338742643594742,0.290218710899353,0.307384878396988,0.321694552898407,0.0493485927581787,0.37637785077095,0.50798636674881,0.328108102083206,0.360783636569977,0.255498498678207,0.499544501304626,0.993361294269562,0.393111288547516,0.24068620800972,1
n23.tv,0.316820978746065,0.338742643594742,0.290218710899353,0.307384878396988,0.321694552898407,0.0493485927581787,0.37637785077095,0.50798636674881,0.328108102083206,0.360783636569977,0.255498498678207,0.499544501304626,0.993361294269562,0.393111288547516,0.24068620800972,1
